ID,Woningkenmerken,RegioS,Perioden,GemiddeldAardgasverbruik_1,GemiddeldeElektriciteitslevering_2,GemiddeldeNettoElektriciteitslevering_3,Stadsverwarming_4
4365,Totaal woningen,Nijefurd,2010,2150.0,3100.0,,
4366,Totaal woningen,Nijefurd,2011,,,,
4367,Totaal woningen,Nijefurd,2012,,,,
4368,Totaal woningen,Nijefurd,2013,,,,
4369,Totaal woningen,Nijefurd,2014,,,,
4370,Totaal woningen,Nijefurd,2015,,,,
4371,Totaal woningen,Nijefurd,2016,,,,
4372,Totaal woningen,Nijefurd,2017,,,,
4373,Totaal woningen,Nijefurd,2018,,,,
4374,Totaal woningen,Nijefurd,2019,,,,
4375,Totaal woningen,Nijefurd,2020,,,,
4376,Totaal woningen,Nijefurd,2021,,,,
4377,Totaal woningen,Nijefurd,2022,,,,
4378,Totaal woningen,Nijefurd,2023,,,,
4379,Totaal woningen,Nijefurd,2024,,,,
4380,Totaal woningen,Nijkerk,2010,2100.0,3650.0,,
4381,Totaal woningen,Nijkerk,2011,1650.0,3700.0,,
4382,Totaal woningen,Nijkerk,2012,1700.0,3600.0,,
4383,Totaal woningen,Nijkerk,2013,1850.0,3500.0,,
4384,Totaal woningen,Nijkerk,2014,1350.0,3450.0,,
4385,Totaal woningen,Nijkerk,2015,1450.0,3330.0,,
4386,Totaal woningen,Nijkerk,2016,1530.0,3240.0,,
4387,Totaal woningen,Nijkerk,2017,1460.0,3180.0,,
4388,Totaal woningen,Nijkerk,2018,1430.0,3030.0,,
4389,Totaal woningen,Nijkerk,2019,1320.0,3040.0,,
4390,Totaal woningen,Nijkerk,2020,1250.0,3090.0,,
4391,Totaal woningen,Nijkerk,2021,1420.0,3140.0,2710.0,
4392,Totaal woningen,Nijkerk,2022,1040.0,2910.0,2250.0,
4393,Totaal woningen,Nijkerk,2023,910.0,2820.0,1970.0,
4394,Totaal woningen,Nijkerk,2024,880.0,2880.0,1930.0,
4395,Totaal woningen,Nijmegen,2010,1700.0,2900.0,,
4396,Totaal woningen,Nijmegen,2011,1350.0,2850.0,,
4397,Totaal woningen,Nijmegen,2012,1350.0,2800.0,,
4398,Totaal woningen,Nijmegen,2013,1500.0,2750.0,,
4399,Totaal woningen,Nijmegen,2014,1100.0,2650.0,,
4400,Totaal woningen,Nijmegen,2015,1150.0,2620.0,,5.1
4401,Totaal woningen,Nijmegen,2016,1190.0,2540.0,,5.0
4402,Totaal woningen,Nijmegen,2017,1160.0,2470.0,,4.9
4403,Totaal woningen,Nijmegen,2018,1150.0,2390.0,,
4404,Totaal woningen,Nijmegen,2019,1040.0,2380.0,,8.1
4405,Totaal woningen,Nijmegen,2020,990.0,2440.0,,8.3
4406,Totaal woningen,Nijmegen,2021,1120.0,2470.0,2220.0,8.4
4407,Totaal woningen,Nijmegen,2022,830.0,2270.0,1950.0,8.9
4408,Totaal woningen,Nijmegen,2023,740.0,2200.0,1800.0,9.8
4409,Totaal woningen,Nijmegen,2024,720.0,2240.0,1800.0,11.0
4410,Totaal woningen,Nissewaard,2010,,,,
4411,Totaal woningen,Nissewaard,2011,,,,
4412,Totaal woningen,Nissewaard,2012,,,,
4413,Totaal woningen,Nissewaard,2013,,,,
4414,Totaal woningen,Nissewaard,2014,,,,
4415,Totaal woningen,Nissewaard,2015,1080.0,3190.0,,
4416,Totaal woningen,Nissewaard,2016,1110.0,3120.0,,
4417,Totaal woningen,Nissewaard,2017,1070.0,3060.0,,
4418,Totaal woningen,Nissewaard,2018,1100.0,3000.0,,
4419,Totaal woningen,Nissewaard,2019,1020.0,2890.0,,
4420,Totaal woningen,Nissewaard,2020,990.0,2890.0,,
4421,Totaal woningen,Nissewaard,2021,1100.0,2930.0,2670.0,
4422,Totaal woningen,Nissewaard,2022,800.0,2670.0,2270.0,1.1
4423,Totaal woningen,Nissewaard,2023,730.0,2550.0,2000.0,1.1
4424,Totaal woningen,Nissewaard,2024,720.0,2590.0,1950.0,1.0
4425,Totaal woningen,Noardeast-Fryslân,2010,,,,
4426,Totaal woningen,Noardeast-Fryslân,2011,,,,
4427,Totaal woningen,Noardeast-Fryslân,2012,,,,
4428,Totaal woningen,Noardeast-Fryslân,2013,,,,
4429,Totaal woningen,Noardeast-Fryslân,2014,,,,
4430,Totaal woningen,Noardeast-Fryslân,2015,,,,
4431,Totaal woningen,Noardeast-Fryslân,2016,,,,
4432,Totaal woningen,Noardeast-Fryslân,2017,,,,
4433,Totaal woningen,Noardeast-Fryslân,2018,,,,
4434,Totaal woningen,Noardeast-Fryslân,2019,1460.0,2520.0,,
4435,Totaal woningen,Noardeast-Fryslân,2020,1420.0,2640.0,,
4436,Totaal woningen,Noardeast-Fryslân,2021,1580.0,2690.0,2250.0,
4437,Totaal woningen,Noardeast-Fryslân,2022,1160.0,2480.0,1820.0,
4438,Totaal woningen,Noardeast-Fryslân,2023,1000.0,2450.0,1570.0,
4439,Totaal woningen,Noardeast-Fryslân,2024,970.0,2540.0,1530.0,
4440,Totaal woningen,Noord-Beveland,2010,1850.0,2950.0,,
4441,Totaal woningen,Noord-Beveland,2011,1450.0,2950.0,,
4442,Totaal woningen,Noord-Beveland,2012,1550.0,2900.0,,
4443,Totaal woningen,Noord-Beveland,2013,1650.0,2900.0,,
4444,Totaal woningen,Noord-Beveland,2014,1300.0,2750.0,,
4445,Totaal woningen,Noord-Beveland,2015,1300.0,2720.0,,
4446,Totaal woningen,Noord-Beveland,2016,1360.0,2600.0,,
4447,Totaal woningen,Noord-Beveland,2017,1260.0,2550.0,,
4448,Totaal woningen,Noord-Beveland,2018,1310.0,2470.0,,
4449,Totaal woningen,Noord-Beveland,2019,1210.0,2380.0,,
4450,Totaal woningen,Noord-Beveland,2020,1160.0,2450.0,,
4451,Totaal woningen,Noord-Beveland,2021,1310.0,2670.0,2270.0,
4452,Totaal woningen,Noord-Beveland,2022,970.0,2480.0,1820.0,
4453,Totaal woningen,Noord-Beveland,2023,860.0,2460.0,1590.0,
4454,Totaal woningen,Noord-Beveland,2024,830.0,2540.0,1590.0,
4455,Totaal woningen,Noordenveld,2010,2550.0,3450.0,,
4456,Totaal woningen,Noordenveld,2011,2000.0,3450.0,,
4457,Totaal woningen,Noordenveld,2012,2050.0,3300.0,,
4458,Totaal woningen,Noordenveld,2013,2150.0,3250.0,,
4459,Totaal woningen,Noordenveld,2014,1600.0,3100.0,,
4460,Totaal woningen,Noordenveld,2015,1690.0,3030.0,,
4461,Totaal woningen,Noordenveld,2016,1790.0,2960.0,,
4462,Totaal woningen,Noordenveld,2017,1680.0,2910.0,,
4463,Totaal woningen,Noordenveld,2018,1710.0,2850.0,,
4464,Totaal woningen,Noordenveld,2019,1560.0,2740.0,,
4465,Totaal woningen,Noordenveld,2020,1500.0,2790.0,,
4466,Totaal woningen,Noordenveld,2021,1660.0,2850.0,2290.0,
4467,Totaal woningen,Noordenveld,2022,1220.0,2650.0,1870.0,
4468,Totaal woningen,Noordenveld,2023,1060.0,2550.0,1520.0,
4469,Totaal woningen,Noordenveld,2024,1020.0,2670.0,1500.0,
4470,Totaal woningen,Noordoostpolder,2010,2050.0,3550.0,,
4471,Totaal woningen,Noordoostpolder,2011,1600.0,3500.0,,
4472,Totaal woningen,Noordoostpolder,2012,1650.0,3400.0,,
4473,Totaal woningen,Noordoostpolder,2013,1750.0,3350.0,,
4474,Totaal woningen,Noordoostpolder,2014,1300.0,3250.0,,
4475,Totaal woningen,Noordoostpolder,2015,1380.0,3130.0,,
4476,Totaal woningen,Noordoostpolder,2016,1440.0,2950.0,,
4477,Totaal woningen,Noordoostpolder,2017,1380.0,2900.0,,
4478,Totaal woningen,Noordoostpolder,2018,1420.0,2840.0,,
4479,Totaal woningen,Noordoostpolder,2019,1310.0,2910.0,,
4480,Totaal woningen,Noordoostpolder,2020,1290.0,3010.0,,
4481,Totaal woningen,Noordoostpolder,2021,1440.0,3060.0,2600.0,
4482,Totaal woningen,Noordoostpolder,2022,1060.0,2870.0,2120.0,
4483,Totaal woningen,Noordoostpolder,2023,920.0,2800.0,1820.0,
4484,Totaal woningen,Noordoostpolder,2024,860.0,2850.0,1740.0,
4485,Totaal woningen,Noordwijk,2010,1900.0,3300.0,,
4486,Totaal woningen,Noordwijk,2011,1500.0,3300.0,,
4487,Totaal woningen,Noordwijk,2012,1600.0,3200.0,,
4488,Totaal woningen,Noordwijk,2013,1700.0,3150.0,,
4489,Totaal woningen,Noordwijk,2014,1250.0,3100.0,,
4490,Totaal woningen,Noordwijk,2015,1580.0,3080.0,,
4491,Totaal woningen,Noordwijk,2016,1530.0,3040.0,,
4492,Totaal woningen,Noordwijk,2017,1360.0,2970.0,,
4493,Totaal woningen,Noordwijk,2018,1370.0,2870.0,,
4494,Totaal woningen,Noordwijk,2019,1250.0,2880.0,,
4495,Totaal woningen,Noordwijk,2020,1160.0,2890.0,,
4496,Totaal woningen,Noordwijk,2021,1320.0,2940.0,2650.0,
4497,Totaal woningen,Noordwijk,2022,970.0,2680.0,2260.0,
4498,Totaal woningen,Noordwijk,2023,880.0,2560.0,2000.0,
4499,Totaal woningen,Noordwijk,2024,850.0,2590.0,1920.0,
4500,Totaal woningen,Noordwijkerhout,2010,1900.0,3500.0,,
4501,Totaal woningen,Noordwijkerhout,2011,1500.0,3550.0,,
4502,Totaal woningen,Noordwijkerhout,2012,1550.0,3450.0,,
4503,Totaal woningen,Noordwijkerhout,2013,1600.0,3350.0,,
4504,Totaal woningen,Noordwijkerhout,2014,1250.0,3250.0,,
4505,Totaal woningen,Noordwijkerhout,2015,1320.0,3220.0,,
4506,Totaal woningen,Noordwijkerhout,2016,1320.0,3050.0,,
4507,Totaal woningen,Noordwijkerhout,2017,1270.0,3050.0,,
4508,Totaal woningen,Noordwijkerhout,2018,1290.0,3000.0,,
4509,Totaal woningen,Noordwijkerhout,2019,,,,
4510,Totaal woningen,Noordwijkerhout,2020,,,,
4511,Totaal woningen,Noordwijkerhout,2021,,,,
4512,Totaal woningen,Noordwijkerhout,2022,,,,
4513,Totaal woningen,Noordwijkerhout,2023,,,,
4514,Totaal woningen,Noordwijkerhout,2024,,,,
4515,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2010,2400.0,4000.0,,
4516,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2011,1900.0,3900.0,,
4517,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2012,1900.0,3850.0,,
4518,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2013,2000.0,3800.0,,
4519,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2014,1550.0,3600.0,,
4520,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2015,1660.0,3550.0,,
4521,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2016,1700.0,3480.0,,
4522,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2017,1660.0,3390.0,,
4523,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2018,1660.0,3320.0,,
4524,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2019,1560.0,3230.0,,
4525,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2020,1440.0,3230.0,,
4526,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2021,1610.0,3260.0,2700.0,
4527,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2022,1180.0,2980.0,2230.0,
4528,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2023,1030.0,2900.0,1930.0,
4529,Totaal woningen,"Nuenen, Gerwen en Nederwetten",2024,1010.0,2990.0,1950.0,
4530,Totaal woningen,Nunspeet,2010,2250.0,3650.0,,
4531,Totaal woningen,Nunspeet,2011,1800.0,3650.0,,
4532,Totaal woningen,Nunspeet,2012,1900.0,3550.0,,
4533,Totaal woningen,Nunspeet,2013,2000.0,3500.0,,
4534,Totaal woningen,Nunspeet,2014,1500.0,3400.0,,
4535,Totaal woningen,Nunspeet,2015,1630.0,3340.0,,
4536,Totaal woningen,Nunspeet,2016,1720.0,3260.0,,
4537,Totaal woningen,Nunspeet,2017,1660.0,3180.0,,
4538,Totaal woningen,Nunspeet,2018,1590.0,3090.0,,
4539,Totaal woningen,Nunspeet,2019,1470.0,3060.0,,
4540,Totaal woningen,Nunspeet,2020,1360.0,3100.0,,
4541,Totaal woningen,Nunspeet,2021,1510.0,3170.0,2810.0,
4542,Totaal woningen,Nunspeet,2022,1130.0,2950.0,2440.0,
4543,Totaal woningen,Nunspeet,2023,970.0,2860.0,2180.0,
4544,Totaal woningen,Nunspeet,2024,940.0,2950.0,2170.0,
4545,Totaal woningen,Nuth,2010,2500.0,3850.0,,
4546,Totaal woningen,Nuth,2011,1950.0,3800.0,,
4547,Totaal woningen,Nuth,2012,2050.0,3800.0,,
4548,Totaal woningen,Nuth,2013,2150.0,3750.0,,
4549,Totaal woningen,Nuth,2014,1600.0,3600.0,,
4550,Totaal woningen,Nuth,2015,1690.0,3500.0,,
4551,Totaal woningen,Nuth,2016,1740.0,3440.0,,
4552,Totaal woningen,Nuth,2017,1710.0,3400.0,,
4553,Totaal woningen,Nuth,2018,1700.0,3320.0,,
4554,Totaal woningen,Nuth,2019,,,,
4555,Totaal woningen,Nuth,2020,,,,
4556,Totaal woningen,Nuth,2021,,,,
4557,Totaal woningen,Nuth,2022,,,,
4558,Totaal woningen,Nuth,2023,,,,
4559,Totaal woningen,Nuth,2024,,,,
4560,Totaal woningen,Oegstgeest,2010,1900.0,3450.0,,8.0
4561,Totaal woningen,Oegstgeest,2011,1500.0,3450.0,,8.0
4562,Totaal woningen,Oegstgeest,2012,1500.0,3300.0,,9.7
4563,Totaal woningen,Oegstgeest,2013,1600.0,3250.0,,9.9
4564,Totaal woningen,Oegstgeest,2014,1200.0,3200.0,,9.4
4565,Totaal woningen,Oegstgeest,2015,1250.0,3150.0,,9.3
4566,Totaal woningen,Oegstgeest,2016,1270.0,3070.0,,9.1
4567,Totaal woningen,Oegstgeest,2017,1250.0,3010.0,,9.0
4568,Totaal woningen,Oegstgeest,2018,1280.0,2960.0,,
4569,Totaal woningen,Oegstgeest,2019,1180.0,2910.0,,9.9
4570,Totaal woningen,Oegstgeest,2020,1120.0,2940.0,,11.0
4571,Totaal woningen,Oegstgeest,2021,1260.0,2980.0,2650.0,10.6
4572,Totaal woningen,Oegstgeest,2022,940.0,2700.0,2250.0,9.9
4573,Totaal woningen,Oegstgeest,2023,860.0,2600.0,2040.0,9.4
4574,Totaal woningen,Oegstgeest,2024,830.0,2660.0,2010.0,9.2
4575,Totaal woningen,Oirschot,2010,2300.0,4200.0,,
4576,Totaal woningen,Oirschot,2011,1800.0,4150.0,,
4577,Totaal woningen,Oirschot,2012,1900.0,4100.0,,
4578,Totaal woningen,Oirschot,2013,2000.0,4050.0,,
4579,Totaal woningen,Oirschot,2014,1550.0,4000.0,,
4580,Totaal woningen,Oirschot,2015,1630.0,3850.0,,
4581,Totaal woningen,Oirschot,2016,1670.0,3820.0,,
4582,Totaal woningen,Oirschot,2017,1610.0,3790.0,,
4583,Totaal woningen,Oirschot,2018,1650.0,3670.0,,
4584,Totaal woningen,Oirschot,2019,1520.0,3580.0,,
4585,Totaal woningen,Oirschot,2020,1410.0,3550.0,,
4586,Totaal woningen,Oirschot,2021,1570.0,3600.0,3070.0,
4587,Totaal woningen,Oirschot,2022,1130.0,3290.0,2520.0,
4588,Totaal woningen,Oirschot,2023,990.0,3150.0,2140.0,
4589,Totaal woningen,Oirschot,2024,970.0,3200.0,2060.0,
4590,Totaal woningen,Oisterwijk,2010,2300.0,3900.0,,
4591,Totaal woningen,Oisterwijk,2011,1750.0,3850.0,,
4592,Totaal woningen,Oisterwijk,2012,1900.0,3850.0,,
4593,Totaal woningen,Oisterwijk,2013,2000.0,3800.0,,
4594,Totaal woningen,Oisterwijk,2014,1450.0,3650.0,,
4595,Totaal woningen,Oisterwijk,2015,1610.0,3600.0,,
4596,Totaal woningen,Oisterwijk,2016,1700.0,3590.0,,
4597,Totaal woningen,Oisterwijk,2017,1580.0,3470.0,,
4598,Totaal woningen,Oisterwijk,2018,1570.0,3410.0,,
4599,Totaal woningen,Oisterwijk,2019,1470.0,3290.0,,
4600,Totaal woningen,Oisterwijk,2020,1340.0,3300.0,,
4601,Totaal woningen,Oisterwijk,2021,1530.0,3370.0,2990.0,
4602,Totaal woningen,Oisterwijk,2022,1120.0,3110.0,2520.0,
4603,Totaal woningen,Oisterwijk,2023,990.0,3000.0,2200.0,
4604,Totaal woningen,Oisterwijk,2024,970.0,3070.0,2180.0,
4605,Totaal woningen,Oldambt,2010,2400.0,3250.0,,
4606,Totaal woningen,Oldambt,2011,1900.0,3300.0,,
4607,Totaal woningen,Oldambt,2012,2050.0,3200.0,,
4608,Totaal woningen,Oldambt,2013,2100.0,3150.0,,
4609,Totaal woningen,Oldambt,2014,1550.0,3000.0,,
4610,Totaal woningen,Oldambt,2015,1660.0,2910.0,,
4611,Totaal woningen,Oldambt,2016,1770.0,2860.0,,
4612,Totaal woningen,Oldambt,2017,1660.0,2830.0,,
4613,Totaal woningen,Oldambt,2018,1700.0,2780.0,,
4614,Totaal woningen,Oldambt,2019,1560.0,2710.0,,
4615,Totaal woningen,Oldambt,2020,1500.0,2740.0,,
4616,Totaal woningen,Oldambt,2021,1670.0,2740.0,2210.0,
4617,Totaal woningen,Oldambt,2022,1220.0,2540.0,1800.0,
4618,Totaal woningen,Oldambt,2023,1040.0,2520.0,1580.0,
4619,Totaal woningen,Oldambt,2024,990.0,2630.0,1570.0,
4620,Totaal woningen,Oldebroek,2010,2300.0,3900.0,,
4621,Totaal woningen,Oldebroek,2011,1750.0,3800.0,,
4622,Totaal woningen,Oldebroek,2012,1850.0,3650.0,,
4623,Totaal woningen,Oldebroek,2013,2000.0,3600.0,,
4624,Totaal woningen,Oldebroek,2014,1500.0,3450.0,,
4625,Totaal woningen,Oldebroek,2015,1580.0,3380.0,,
4626,Totaal woningen,Oldebroek,2016,1650.0,3250.0,,
4627,Totaal woningen,Oldebroek,2017,1590.0,3180.0,,
4628,Totaal woningen,Oldebroek,2018,1590.0,3050.0,,
4629,Totaal woningen,Oldebroek,2019,1490.0,3120.0,,
4630,Totaal woningen,Oldebroek,2020,1410.0,3220.0,,
4631,Totaal woningen,Oldebroek,2021,1540.0,3250.0,2750.0,
4632,Totaal woningen,Oldebroek,2022,1140.0,3010.0,2280.0,
4633,Totaal woningen,Oldebroek,2023,990.0,2960.0,2010.0,
4634,Totaal woningen,Oldebroek,2024,950.0,3040.0,1970.0,
4635,Totaal woningen,Oldenzaal,2010,2200.0,3600.0,,
4636,Totaal woningen,Oldenzaal,2011,1750.0,3550.0,,
4637,Totaal woningen,Oldenzaal,2012,2000.0,3500.0,,
4638,Totaal woningen,Oldenzaal,2013,2150.0,3500.0,,
4639,Totaal woningen,Oldenzaal,2014,1350.0,3300.0,,
4640,Totaal woningen,Oldenzaal,2015,1450.0,3260.0,,
4641,Totaal woningen,Oldenzaal,2016,1470.0,3110.0,,
4642,Totaal woningen,Oldenzaal,2017,1470.0,3040.0,,
4643,Totaal woningen,Oldenzaal,2018,1460.0,2960.0,,
4644,Totaal woningen,Oldenzaal,2019,1280.0,2870.0,,
4645,Totaal woningen,Oldenzaal,2020,1220.0,2850.0,,
4646,Totaal woningen,Oldenzaal,2021,1480.0,2890.0,2480.0,
4647,Totaal woningen,Oldenzaal,2022,1080.0,2670.0,2060.0,
4648,Totaal woningen,Oldenzaal,2023,950.0,2620.0,1810.0,
4649,Totaal woningen,Oldenzaal,2024,920.0,2710.0,1810.0,
4650,Totaal woningen,Olst-Wijhe,2010,2300.0,3700.0,,
4651,Totaal woningen,Olst-Wijhe,2011,1800.0,3750.0,,
4652,Totaal woningen,Olst-Wijhe,2012,1950.0,3650.0,,
4653,Totaal woningen,Olst-Wijhe,2013,2000.0,3600.0,,
4654,Totaal woningen,Olst-Wijhe,2014,1450.0,3450.0,,
4655,Totaal woningen,Olst-Wijhe,2015,1540.0,3240.0,,
4656,Totaal woningen,Olst-Wijhe,2016,1610.0,3230.0,,
4657,Totaal woningen,Olst-Wijhe,2017,1550.0,3140.0,,
4658,Totaal woningen,Olst-Wijhe,2018,1570.0,3080.0,,
4659,Totaal woningen,Olst-Wijhe,2019,1440.0,2970.0,,
4660,Totaal woningen,Olst-Wijhe,2020,1360.0,2970.0,,
4661,Totaal woningen,Olst-Wijhe,2021,1530.0,3060.0,2420.0,
4662,Totaal woningen,Olst-Wijhe,2022,1120.0,2860.0,1980.0,
4663,Totaal woningen,Olst-Wijhe,2023,970.0,2790.0,1700.0,
4664,Totaal woningen,Olst-Wijhe,2024,930.0,2890.0,1640.0,
4665,Totaal woningen,Ommen,2010,2450.0,3700.0,,
4666,Totaal woningen,Ommen,2011,1950.0,3750.0,,
4667,Totaal woningen,Ommen,2012,1900.0,3500.0,,
4668,Totaal woningen,Ommen,2013,2100.0,3550.0,,
4669,Totaal woningen,Ommen,2014,1650.0,3400.0,,
4670,Totaal woningen,Ommen,2015,1670.0,3340.0,,
4671,Totaal woningen,Ommen,2016,1730.0,3250.0,,
4672,Totaal woningen,Ommen,2017,1660.0,3270.0,,
4673,Totaal woningen,Ommen,2018,1680.0,3160.0,,
4674,Totaal woningen,Ommen,2019,1550.0,3090.0,,
4675,Totaal woningen,Ommen,2020,1440.0,3090.0,,
4676,Totaal woningen,Ommen,2021,1630.0,3190.0,2690.0,
4677,Totaal woningen,Ommen,2022,1190.0,2980.0,2240.0,
4678,Totaal woningen,Ommen,2023,1030.0,2890.0,1900.0,
4679,Totaal woningen,Ommen,2024,990.0,2980.0,1800.0,
4680,Totaal woningen,Onderbanken,2010,2500.0,4000.0,,
4681,Totaal woningen,Onderbanken,2011,1950.0,3900.0,,
4682,Totaal woningen,Onderbanken,2012,2100.0,3800.0,,
4683,Totaal woningen,Onderbanken,2013,2200.0,3800.0,,
4684,Totaal woningen,Onderbanken,2014,1650.0,3650.0,,
4685,Totaal woningen,Onderbanken,2015,1730.0,3580.0,,
4686,Totaal woningen,Onderbanken,2016,1830.0,3490.0,,
4687,Totaal woningen,Onderbanken,2017,1750.0,3440.0,,
4688,Totaal woningen,Onderbanken,2018,1730.0,3380.0,,
4689,Totaal woningen,Onderbanken,2019,,,,
4690,Totaal woningen,Onderbanken,2020,,,,
4691,Totaal woningen,Onderbanken,2021,,,,
4692,Totaal woningen,Onderbanken,2022,,,,
4693,Totaal woningen,Onderbanken,2023,,,,
4694,Totaal woningen,Onderbanken,2024,,,,
4695,Totaal woningen,Oost Gelre,2010,2150.0,3750.0,,
4696,Totaal woningen,Oost Gelre,2011,1700.0,3750.0,,
4697,Totaal woningen,Oost Gelre,2012,1800.0,3700.0,,
4698,Totaal woningen,Oost Gelre,2013,1900.0,3550.0,,
4699,Totaal woningen,Oost Gelre,2014,1400.0,3450.0,,
4700,Totaal woningen,Oost Gelre,2015,1520.0,3330.0,,
4701,Totaal woningen,Oost Gelre,2016,1560.0,3210.0,,
4702,Totaal woningen,Oost Gelre,2017,1520.0,3070.0,,
4703,Totaal woningen,Oost Gelre,2018,1530.0,2970.0,,
4704,Totaal woningen,Oost Gelre,2019,1420.0,3080.0,,
4705,Totaal woningen,Oost Gelre,2020,1360.0,3150.0,,
4706,Totaal woningen,Oost Gelre,2021,1530.0,3180.0,2620.0,
4707,Totaal woningen,Oost Gelre,2022,1120.0,2930.0,2180.0,
4708,Totaal woningen,Oost Gelre,2023,960.0,2850.0,1840.0,
4709,Totaal woningen,Oost Gelre,2024,930.0,2930.0,1760.0,
4710,Totaal woningen,Oosterhout,2010,1900.0,3600.0,,
4711,Totaal woningen,Oosterhout,2011,1450.0,3550.0,,
4712,Totaal woningen,Oosterhout,2012,1550.0,3550.0,,
4713,Totaal woningen,Oosterhout,2013,1600.0,3500.0,,
4714,Totaal woningen,Oosterhout,2014,1250.0,3350.0,,
4715,Totaal woningen,Oosterhout,2015,1290.0,3340.0,,3.6
4716,Totaal woningen,Oosterhout,2016,1350.0,3240.0,,3.6
4717,Totaal woningen,Oosterhout,2017,1280.0,3140.0,,3.5
4718,Totaal woningen,Oosterhout,2018,1250.0,3060.0,,
4719,Totaal woningen,Oosterhout,2019,1170.0,2960.0,,3.7
4720,Totaal woningen,Oosterhout,2020,1100.0,2940.0,,3.6
4721,Totaal woningen,Oosterhout,2021,1250.0,2960.0,2620.0,4.1
4722,Totaal woningen,Oosterhout,2022,920.0,2730.0,2240.0,3.8
4723,Totaal woningen,Oosterhout,2023,820.0,2640.0,1960.0,3.8
4724,Totaal woningen,Oosterhout,2024,790.0,2700.0,1970.0,3.8
4725,Totaal woningen,Oostflakkee,2010,2050.0,3500.0,,
4726,Totaal woningen,Oostflakkee,2011,1600.0,3450.0,,
4727,Totaal woningen,Oostflakkee,2012,1650.0,3400.0,,
4728,Totaal woningen,Oostflakkee,2013,,,,
4729,Totaal woningen,Oostflakkee,2014,,,,
4730,Totaal woningen,Oostflakkee,2015,,,,
4731,Totaal woningen,Oostflakkee,2016,,,,
4732,Totaal woningen,Oostflakkee,2017,,,,
4733,Totaal woningen,Oostflakkee,2018,,,,
4734,Totaal woningen,Oostflakkee,2019,,,,
4735,Totaal woningen,Oostflakkee,2020,,,,
4736,Totaal woningen,Oostflakkee,2021,,,,
4737,Totaal woningen,Oostflakkee,2022,,,,
4738,Totaal woningen,Oostflakkee,2023,,,,
4739,Totaal woningen,Oostflakkee,2024,,,,
4740,Totaal woningen,Ooststellingwerf,2010,2450.0,3300.0,,
4741,Totaal woningen,Ooststellingwerf,2011,1900.0,3300.0,,
4742,Totaal woningen,Ooststellingwerf,2012,2050.0,3250.0,,
4743,Totaal woningen,Ooststellingwerf,2013,2100.0,3150.0,,
4744,Totaal woningen,Ooststellingwerf,2014,1550.0,3000.0,,
4745,Totaal woningen,Ooststellingwerf,2015,1670.0,2950.0,,
4746,Totaal woningen,Ooststellingwerf,2016,1760.0,2840.0,,
4747,Totaal woningen,Ooststellingwerf,2017,1670.0,2740.0,,
4748,Totaal woningen,Ooststellingwerf,2018,1700.0,2630.0,,
4749,Totaal woningen,Ooststellingwerf,2019,1560.0,2690.0,,
4750,Totaal woningen,Ooststellingwerf,2020,1470.0,2760.0,,
4751,Totaal woningen,Ooststellingwerf,2021,1630.0,2820.0,2240.0,
4752,Totaal woningen,Ooststellingwerf,2022,1180.0,2650.0,1830.0,
4753,Totaal woningen,Ooststellingwerf,2023,1020.0,2620.0,1610.0,
4754,Totaal woningen,Ooststellingwerf,2024,1000.0,2720.0,1590.0,
4755,Totaal woningen,Oostzaan,2010,2000.0,3700.0,,
4756,Totaal woningen,Oostzaan,2011,1600.0,3700.0,,
4757,Totaal woningen,Oostzaan,2012,1650.0,3600.0,,
4758,Totaal woningen,Oostzaan,2013,1750.0,3500.0,,
4759,Totaal woningen,Oostzaan,2014,1300.0,3400.0,,
4760,Totaal woningen,Oostzaan,2015,1410.0,3310.0,,
4761,Totaal woningen,Oostzaan,2016,1440.0,3180.0,,
4762,Totaal woningen,Oostzaan,2017,1400.0,3200.0,,
4763,Totaal woningen,Oostzaan,2018,1410.0,3080.0,,
4764,Totaal woningen,Oostzaan,2019,1310.0,3090.0,,
4765,Totaal woningen,Oostzaan,2020,1250.0,3110.0,,
4766,Totaal woningen,Oostzaan,2021,1420.0,3170.0,2800.0,
4767,Totaal woningen,Oostzaan,2022,1020.0,2860.0,2380.0,
4768,Totaal woningen,Oostzaan,2023,930.0,2750.0,2140.0,
4769,Totaal woningen,Oostzaan,2024,920.0,2790.0,2110.0,
4770,Totaal woningen,Opmeer,2010,2100.0,3750.0,,
4771,Totaal woningen,Opmeer,2011,1650.0,3650.0,,
4772,Totaal woningen,Opmeer,2012,1750.0,3650.0,,
4773,Totaal woningen,Opmeer,2013,1850.0,3400.0,,
